OBJECTID,src_boro_c,nbr_boro_c,LENGTH,NODE_COUNT
6240,3043200,3043600,0.002205165008733,0
6241,3043300,3041700,0.002596868161087,0
6242,3043300,3041900,0.001727502196376,0
6243,3043300,3043100,0.004289240399316,0
6244,3043300,3043500,0.004289541137269,0
6245,3043300,3043900,0.001731892796879,0
6246,3043300,3044100,0.002594722821523,0
6247,3043400,3042400,0.004696601456173,0
6248,3043400,3042600,0.000000000000000,1
6249,3043400,3043200,0.004598080111255,0
6250,3043400,3043600,0.006146286494466,0
6251,3043400,3043800,0.001911119274160,0
6252,3043500,3041500,0.003456392600446,0
6253,3043500,3041700,0.000865454544233,0
6254,3043500,3043300,0.004289541137269,0
6255,3043500,3043700,0.004289788961783,0
6256,3043500,3043900,0.004321827753623,0
6257,3043600,3024600,0.000000000000000,1
6258,3043600,3025400,0.002493890603215,0
6259,3043600,3025600,0.000000000000000,1
6260,3043600,3043200,0.002205165008733,0
6261,3043600,3043400,0.006146286494466,0
6262,3043600,3043800,0.000688969782932,0
6263,3043600,3044000,0.001406138734572,0
6264,3043600,3044600,0.005674415647050,0
6265,3043700,3040900,0.004282854001682,0
6266,3043700,3041300,0.003462348282140,0
6267,3043700,3041500,0.000865747231997,0
6268,3043700,3043500,0.004289788961783,0
6269,3043700,3043900,0.003459580713752,0
6270,3043700,4055500,0.000863764948027,0
6271,3043700,4055900,0.000000000000000,1
6272,3043800,3042000,0.000000000000000,1
6273,3043800,3042200,0.005342257471987,0
6274,3043800,3042400,0.001042652430304,0
6275,3043800,3043400,0.001911119274160,0
6276,3043800,3043600,0.000688969782932,0
6277,3043800,3044000,0.006390843327962,0
6278,3043800,3044200,0.002578501405182,0
6279,3043900,3043300,0.001731892796879,0
6280,3043900,3043500,0.004321827753623,0
6281,3043900,3043700,0.003459580713752,0
6282,3043900,3044100,0.003738490190354,0
6283,3043900,4054700,0.000864340698480,0
6284,3043900,4054900,0.002455465205096,0
6285,3043900,4055300,0.005650846411465,0
6286,3043900,4055500,0.004334335241676,0
6287,3044000,3043600,0.001406138734572,0
6288,3044000,3043800,0.006390843327962,0
6289,3044000,3044200,0.004099621815006,0
6290,3044000,3044400,0.005651306376069,0
6291,3044000,3044600,0.004587816500005,0
6292,3044100,3043100,0.000864427212268,0
6293,3044100,3043300,0.002594722821523,0
6294,3044100,3043900,0.003738490190354,0
6295,3044100,3044300,0.005332356901086,0
6296,3044100,4054500,0.001724570428508,0
6297,3044100,4054700,0.003255370098174,0
6298,3044200,3042000,0.007943076467631,0
6299,3044200,3042200,0.000000000000000,1
6300,3044200,3043800,0.002578501405182,0
6301,3044200,3044000,0.004099621815006,0
6302,3044200,3044400,0.002011973952217,0
6303,3044200,3045400,0.001936808267885,0
6304,3044200,3054200,0.002701836739886,0
6305,3044200,3076800,0.000000000000000,1
6306,3044300,3042900,0.000000000000000,1
6307,3044300,3043100,0.003459515190176,0
6308,3044300,3044100,0.005332356901086,0
6309,3044300,3044500,0.005394807756354,0
6310,3044300,4053900,0.000860481984129,0
6311,3044300,4054500,0.002580392628578,0
6312,3044400,3044000,0.005651306376069,0
6313,3044400,3044200,0.002011973952217,0
6314,3044400,3044600,0.002431792204379,0
6315,3044400,3044800,0.004273281070258,0
6316,3044400,3045200,0.003392311334688,0
6317,3044400,3045400,0.002430310148707,0
6318,3044500,3042900,0.003463614052532,0
6319,3044500,3043100,0.000000000000000,1
6320,3044500,3044300,0.005394807756354,0
6321,3044500,3044700,0.005445681406041,0
6322,3044500,4053900,0.003446287222461,0
6323,3044600,3024600,0.002483210762220,0
6324,3044600,3025400,0.000000000000000,1
6325,3044600,3043600,0.005674415647050,0
6326,3044600,3044000,0.004587816500005,0
6327,3044600,3044400,0.002431792204379,0
6328,3044600,3044800,0.005616125320378,0
6329,3044700,3042700,0.002593917187417,0
6330,3044700,3042900,0.000861801490376,0
6331,3044700,3044500,0.005445681406041,0
6332,3044700,3044900,0.000000000000000,1
6333,3044700,3045300,0.005607014682643,0
6334,3044700,4053900,0.003103185984430,0
6335,3044800,3024600,0.000508179965771,0
6336,3044800,3044400,0.004273281070258,0
6337,3044800,3044600,0.005616125320378,0
6338,3044800,3045000,0.007737669632670,0
6339,3044800,3045200,0.003578083832793,0
6340,3044800,3046202,0.000173630074926,0
6341,3044800,3046800,0.003755439840072,0
6342,3044900,3044700,0.000000000000000,1
6343,3044900,3045300,0.010535533526652,0
6344,3044900,3047700,0.008429919164694,0
6345,3044900,3048100,0.005075921278251,0
6346,3044900,3048500,0.006156324876126,0
6347,3044900,3058900,0.002378840023556,0
6348,3044900,3059100,0.001049319456562,0
6349,3044900,3059300,0.007309365114999,0
6350,3044900,4053500,0.000104978303955,0
6351,3044900,4053900,0.006644300618324,0
6352,3045000,3044800,0.007737669632670,0
6353,3045000,3045200,0.003717097864363,0
6354,3045000,3045800,0.000000000000000,1
6355,3045000,3046202,0.008088212354330,0
6356,3045200,3044400,0.003392311334688,0
6357,3045200,3044800,0.003578083832793,0
6358,3045200,3045000,0.003717097864363,0
6359,3045200,3045400,0.004866968546304,0
6360,3045200,3045600,0.000000000000000,1
6361,3045200,3045800,0.005829657103759,0
6362,3045200,3046202,0.000000000000000,1
6363,3045300,3042500,0.001655808399347,0
6364,3045300,3042700,0.005416754206468,0
6365,3045300,3044700,0.005607014682643,0
6366,3045300,3044900,0.010535533526652,0
6367,3045300,3048500,0.006128879174738,0
6368,3045300,4053900,0.000000000000000,1
6369,3045400,3044200,0.001936808267885,0
6370,3045400,3044400,0.002430310148707,0
6371,3045400,3045200,0.004866968546304,0
6372,3045400,3045600,0.001936821025398,0
6373,3045400,3045800,0.000000000000000,1
6374,3045400,3053400,0.002431510549179,0
6375,3045400,3054200,0.000000000000000,1
6376,3045400,3076800,0.004864839099586,0
6377,3045600,3045200,0.000000000000000,1
6378,3045600,3045400,0.001936821025398,0
6379,3045600,3045800,0.008229767258459,0
6380,3045600,3046000,0.002864189364710,0
6381,3045600,3052800,0.000000000000000,1
6382,3045600,3053000,0.004863021164136,0
6383,3045600,3053400,0.002434985707063,0
6384,3045800,3045000,0.000000000000000,1
6385,3045800,3045200,0.005829657103759,0
6386,3045800,3045400,0.000000000000000,1
6387,3045800,3045600,0.008229767258459,0
6388,3045800,3046000,0.002455940186631,0
6389,3045800,3046201,0.002400775497201,0
6390,3045800,3046202,0.002441700589240,0
6391,3046000,3045600,0.002864189364710,0
6392,3046000,3045800,0.002455940186631,0
6393,3046000,3046201,0.001077913174423,0
6394,3046000,3048200,0.005317675530515,0
6395,3046000,3051800,0.001995336364767,0
6396,3046000,3052000,0.002886897579287,0
6397,3046000,3052600,0.002185554611672,0
6398,3046000,3052800,0.009258148572195,0
6399,3046000,3053000,0.000000000000000,1
6400,3046000,3076400,0.002749721258606,0
6401,3046201,3045800,0.002400775497201,0
6402,3046201,3046000,0.001077913174423,0
6403,3046201,3046202,0.005346745690874,0
6404,3046201,3046400,0.001633361346548,0
6405,3046201,3047600,0.000000000000000,1
6406,3046201,3048000,0.005273328986922,0
6407,3046201,3048200,0.000288091761587,0
6408,3046202,3044800,0.000173630074926,0
6409,3046202,3045000,0.008088212354330,0
6410,3046202,3045200,0.000000000000000,1
6411,3046202,3045800,0.002441700589240,0
6412,3046202,3046201,0.005346745690874,0
6413,3046202,3046400,0.005639685030941,0
6414,3046202,3046800,0.001826510526147,0
6415,3046400,3046201,0.001633361346548,0
6416,3046400,3046202,0.005639685030941,0
6417,3046400,3046800,0.005382907322329,0
6418,3046400,3047000,0.000000000000000,1
6419,3046400,3047200,0.002423808765432,0
6420,3046400,3047400,0.002427114622232,0
6421,3046400,3047600,0.001822889081626,0
6422,3046400,3048000,0.000000000000000,1
6423,3046800,3024400,0.005948588601266,0
6424,3046800,3024600,0.006173822840401,0
6425,3046800,3044800,0.003755439840072,0
6426,3046800,3046202,0.001826510526147,0
6427,3046800,3046400,0.005382907322329,0
6428,3046800,3047000,0.005852092985774,0
6429,3046800,3047200,0.000000000000000,1
6430,3047000,3023800,0.000802766222337,0
6431,3047000,3024000,0.002423069836071,0
6432,3047000,3024200,0.002867588003943,0
6433,3047000,3024400,0.002572274754074,0
6434,3047000,3046400,0.000000000000000,1
6435,3047000,3046800,0.005852092985774,0
6436,3047000,3047200,0.009272790431745,0
6437,3047200,3023600,0.000809474643257,0
6438,3047200,3023800,0.001622207217859,0
6439,3047200,3046400,0.002423808765432,0
6440,3047200,3046800,0.000000000000000,1
6441,3047200,3047000,0.009272790431745,0
6442,3047200,3047400,0.008011535197293,0
6443,3047400,3023400,0.000807095027590,0
6444,3047400,3023600,0.001617529132303,0
6445,3047400,3046400,0.002427114622232,0
6446,3047400,3047200,0.008011535197293,0
6447,3047400,3047600,0.008014015895855,0
6448,3047600,3023200,0.001615622502329,0
6449,3047600,3023400,0.001616003772379,0
6450,3047600,3046201,0.000000000000000,1
6451,3047600,3046400,0.001822889081626,0
6452,3047600,3047400,0.008014015895855,0
6453,3047600,3047800,0.007749160156729,0
6454,3047600,3048000,0.003228014468768,0
6455,3047700,3044900,0.008429919164694,0
6456,3047700,3048100,0.003447295078902,0
6457,3047700,3049700,0.008292132470173,0
6458,3047700,3049900,0.002777428243992,0
6459,3047700,3050100,0.000215742939485,0
6460,3047700,3059100,0.003910936794580,0
6461,3047800,3022800,0.001227953722124,0
6462,3047800,3023000,0.002425008815237,0
6463,3047800,3023200,0.000807787264735,0
6464,3047800,3047600,0.007749160156729,0
6465,3047800,3048000,0.001234923556949,0
6466,3047800,3048400,0.004478298737554,0
6467,3047800,3048600,0.003752482722785,0
6468,3048000,3046201,0.005273328986922,0
6469,3048000,3046400,0.000000000000000,1
6470,3048000,3047600,0.003228014468768,0
6471,3048000,3047800,0.001234923556949,0
6472,3048000,3048200,0.003185142185336,0
6473,3048000,3048400,0.004020140987952,0
6474,3048100,3044900,0.005075921278251,0
6475,3048100,3047700,0.003447295078902,0
6476,3048100,3048500,0.006051878379411,0
6477,3048100,3049500,0.002287518568237,0
6478,3048100,3049700,0.000803420765379,0
6479,3048200,3046000,0.005317675530515,0
6480,3048200,3046201,0.000288091761587,0
6481,3048200,3048000,0.003185142185336,0
6482,3048200,3048400,0.005066622215045,0
6483,3048200,3049000,0.000000000000000,1
6484,3048200,3049200,0.002264932154907,0
6485,3048200,3052600,0.004535540508303,0
6486,3048400,3047800,0.004478298737554,0
6487,3048400,3048000,0.004020140987952,0
6488,3048400,3048200,0.005066622215045,0
6489,3048400,3048600,0.000932303497847,0
6490,3048400,3049000,0.005706376294602,0
6491,3048400,3049200,0.000000000000000,1
6492,3048500,3038900,0.000000000000000,1
6493,3048500,3039100,0.003124792323342,0
6494,3048500,3042500,0.001347634563038,0
6495,3048500,3044900,0.006156324876126,0
6496,3048500,3045300,0.006128879174738,0
6497,3048500,3048100,0.006051878379411,0
6498,3048500,3048900,0.003836520723776,0
6499,3048500,3049300,0.008350096644568,0
6500,3048500,3049500,0.000800956936323,0
6501,3048600,3022800,0.005550405219166,0
6502,3048600,3047800,0.003752482722785,0
6503,3048600,3048400,0.000932303497847,0
6504,3048600,3048800,0.006224212461274,0
6505,3048600,3049000,0.002431953190626,0
6506,3048600,3049600,0.002272337901461,0
6507,3048800,3048600,0.006224212461274,0
6508,3048800,3049000,0.005402709794884,0
6509,3048800,3049400,0.005419501457352,0
6510,3048800,3049600,0.001898567444408,0
6511,3048900,3038900,0.003539934113696,0
6512,3048900,3039100,0.000000000000000,1
6513,3048900,3048500,0.003836520723776,0
6514,3048900,3049100,0.003611554017579,0
6515,3048900,3049300,0.001726976309694,0
6516,3049000,3048200,0.000000000000000,1
6517,3049000,3048400,0.005706376294602,0
6518,3049000,3048600,0.002431953190626,0
6519,3049000,3048800,0.005402709794884,0
6520,3049000,3049200,0.004860525231358,0
6521,3049000,3049400,0.002764274846701,0
6522,3049100,3028501,0.000000000000000,1
6523,3049100,3038900,0.001550546213981,0
6524,3049100,3048900,0.003611554017579,0
6525,3049100,3049300,0.002430249625813,0
6526,3049100,3050500,0.004036915255586,0
6527,3049100,3050700,0.005905516631808,0
6528,3049100,3050900,0.003195377702557,0
6529,3049100,3051100,0.003593040005768,0
6530,3049200,3048200,0.002264932154907,0
6531,3049200,3048400,0.000000000000000,1
6532,3049200,3049000,0.004860525231358,0
6533,3049200,3049400,0.004764426038892,0
6534,3049200,3050400,0.001347443482155,0
6535,3049200,3050600,0.000000000000000,1
6536,3049200,3052600,0.002711407986362,0
6537,3049200,3152200,0.007412442347915,0
6538,3049300,3048500,0.008350096644568,0
6539,3049300,3048900,0.001726976309694,0
6540,3049300,3049100,0.002430249625813,0
6541,3049300,3049500,0.003380397980732,0
6542,3049300,3050500,0.005794769776596,0
6543,3049400,3048800,0.005419501457352,0
6544,3049400,3049000,0.002764274846701,0
6545,3049400,3049200,0.004764426038892,0
6546,3049400,3049600,0.002096839122320,0
6547,3049400,3050400,0.002763590161375,0
6548,3049500,3048100,0.002287518568237,0
6549,3049500,3048500,0.000800956936323,0
6550,3049500,3049300,0.003380397980732,0
6551,3049500,3049700,0.004252297197095,0
6552,3049500,3050300,0.002935390025393,0
6553,3049500,3050500,0.001694370453948,0
6554,3049600,3022600,0.003387049287693,0
6555,3049600,3022800,0.002783600805619,0
6556,3049600,3048600,0.002272337901461,0
6557,3049600,3048800,0.001898567444408,0
6558,3049600,3049400,0.002096839122320,0
6559,3049600,3049800,0.008500256357526,0
6560,3049600,3050000,0.002964101821339,0
6561,3049600,3050400,0.000870264170406,0
6562,3049700,3047700,0.008292132470173,0
6563,3049700,3048100,0.000803420765379,0
6564,3049700,3049500,0.004252297197095,0
6565,3049700,3050100,0.004292215653141,0
6566,3049700,3050300,0.000744699121434,0
6567,3049800,3017500,0.008553088145022,0
6568,3049800,3022600,0.002872853464396,0
6569,3049800,3049600,0.008500256357526,0
6570,3049800,3050000,0.004336734258895,0
6571,3049900,3047700,0.002777428243992,0
6572,3049900,3050100,0.000495397713328,0
6573,3049900,3051500,0.005345598571167,0
6574,3049900,3056900,0.000000000000000,1
6575,3049900,3057100,0.004089537075113,0
6576,3049900,3059100,0.002906356453669,0
6577,3050000,3017500,0.002266306160572,0
6578,3050000,3049600,0.002964101821339,0
6579,3050000,3049800,0.004336734258895,0
6580,3050000,3050202,0.000000000000000,1
6581,3050000,3050400,0.006191789864412,0
6582,3050000,3150200,0.004963414945134,0
6583,3050100,3047700,0.000215742939485,0
6584,3050100,3049700,0.004292215653141,0
6585,3050100,3049900,0.000495397713328,0
6586,3050100,3050300,0.003316444386638,0
6587,3050100,3051300,0.004112494099722,0
6588,3050100,3051500,0.005589121327618,0
6589,3050100,3051900,0.002142377832791,0
6590,3050202,3017100,0.005438728471917,0
6591,3050202,3017700,0.003128654229057,0
6592,3050202,3050000,0.000000000000000,1
6593,3050202,3050400,0.004107848567269,0
6594,3050202,3150200,0.004173666285640,0
6595,3050300,3049500,0.002935390025393,0
6596,3050300,3049700,0.000744699121434,0
6597,3050300,3050100,0.003316444386638,0
6598,3050300,3050500,0.002342928373921,0
6599,3050300,3051100,0.001690169497458,0
6600,3050300,3051300,0.004400709356353,0
6601,3050400,3017700,0.005156184653177,0
6602,3050400,3049200,0.001347443482155,0
6603,3050400,3049400,0.002763590161375,0
6604,3050400,3049600,0.000870264170406,0
6605,3050400,3050000,0.006191789864412,0
6606,3050400,3050202,0.004107848567269,0
6607,3050400,3050600,0.001959513200853,0
6608,3050400,3150200,0.000000000000000,1
6609,3050400,3152200,0.000000000000000,1
6610,3050500,3049100,0.004036915255586,0
6611,3050500,3049300,0.005794769776596,0
6612,3050500,3049500,0.001694370453948,0
6613,3050500,3050300,0.002342928373921,0
6614,3050500,3051100,0.004348839462613,0
6615,3050600,3017700,0.007237310748812,0
6616,3050600,3049200,0.000000000000000,1
6617,3050600,3050400,0.001959513200853,0
6618,3050600,3050801,0.001933205398661,0
6619,3050600,3050804,0.001756461707837,0
6620,3050600,3051002,0.000955049897145,0
6621,3050600,3051200,0.001965036269216,0
6622,3050600,3152200,0.006383098196343,0
6623,3050700,3025500,0.000000000000000,1
6624,3050700,3025700,0.005738357160677,0
6625,3050700,3028501,0.002475429909072,0
6626,3050700,3038900,0.000000000000000,1
6627,3050700,3049100,0.005905516631808,0
6628,3050700,3050900,0.005045908004255,0
6629,3050700,3053100,0.001663271628835,0
6630,3050801,3050600,0.001933205398661,0
6631,3050801,3050803,0.002212758780578,0
6632,3050801,3050804,0.001734503213837,0
6633,3050801,3051002,0.003534116188198,0
6634,3050801,3079400,0.000000000000000,1
6635,3050801,3079602,0.002616012745649,0
6636,3050803,3017700,0.000000000000000,1
6637,3050803,3050801,0.002212758780578,0
6638,3050803,3050804,0.002752771767452,0
6639,3050803,3079601,0.000812377434325,0
6640,3050803,3079602,0.001946033900738,0
6641,3050803,3079802,0.002156123532499,0
6642,3050804,3017700,0.007430867815420,0
6643,3050804,3050600,0.001756461707837,0
6644,3050804,3050801,0.001734503213837,0
6645,3050804,3050803,0.002752771767452,0
6646,3050804,3079802,0.000000000000000,1
6647,3050900,3049100,0.003195377702557,0
