boro_ct2010,Date,Time,Type
1028700,8/22/2017,20:30:00,PropertyCrime
4058200,9/2/2017,18:30:00,PropertyCrime
2042500,5/25/2017,19:00:00,PropertyCrime
1015801,9/9/2017,3:50:00,PropertyCrime
4059800,5/23/2017,15:48:00,PropertyCrime
1003601,12/23/2017,15:45:00,PropertyCrime
4100802,7/28/2017,21:40:00,PropertyCrime
1021303,11/18/2017,4:40:00,PropertyCrime
1028300,2/11/2017,13:50:00,PropertyCrime
5017700,5/15/2017,11:00:00,PropertyCrime
1007300,1/28/2017,13:00:00,PropertyCrime
4122702,12/30/2017,5:50:00,PropertyCrime
1023700,7/4/2017,20:30:00,PropertyCrime
3043100,9/13/2017,9:00:00,PropertyCrime
2024502,6/30/2017,14:00:00,PropertyCrime
4048100,1/24/2017,12:00:00,PropertyCrime
3090600,6/7/2017,17:17:00,PropertyCrime
2016600,5/18/2017,4:15:00,PropertyCrime
4000200,9/30/2017,20:32:00,PropertyCrime
1009100,6/30/2017,11:00:00,PropertyCrime
1014401,3/6/2017,13:00:00,PropertyCrime
2006700,3/26/2017,22:58:00,PropertyCrime
1022200,10/17/2017,19:30:00,PropertyCrime
2003900,12/12/2017,17:33:00,PropertyCrime
1009600,3/28/2017,12:36:00,PropertyCrime
4044800,8/20/2017,14:00:00,PropertyCrime
4072300,9/24/2017,12:00:00,PropertyCrime
3058400,5/17/2017,2:30:00,PropertyCrime
1023100,11/21/2017,15:00:00,PropertyCrime
1028500,5/17/2017,17:30:00,PropertyCrime
2005100,12/8/2017,19:25:00,PropertyCrime
4054000,10/11/2017,5:55:00,PropertyCrime
2043500,5/11/2017,23:50:00,PropertyCrime
3059800,4/16/2017,0:20:00,PropertyCrime
3015700,8/17/2017,0:01:00,PropertyCrime
2039901,4/25/2017,0:30:00,PropertyCrime
3088800,6/14/2017,18:00:00,PropertyCrime
4024000,8/24/2017,9:30:00,PropertyCrime
1026100,11/16/2017,3:00:00,PropertyCrime
3112400,8/19/2017,22:30:00,PropertyCrime
3026600,1/10/2017,14:00:00,PropertyCrime
3054500,6/6/2017,18:00:00,PropertyCrime
3001500,10/10/2017,19:50:00,PropertyCrime
1001800,11/18/2017,14:30:00,PropertyCrime
1021100,10/20/2017,12:00:00,PropertyCrime
1014700,10/31/2017,1:00:00,PropertyCrime
1001501,1/2/2017,19:43:00,PropertyCrime
4023800,3/24/2017,18:00:00,PropertyCrime
3090800,1/26/2017,0:55:00,PropertyCrime
3024900,12/15/2017,11:00:00,PropertyCrime
2007500,11/28/2017,16:00:00,PropertyCrime
3048500,5/3/2017,16:24:00,PropertyCrime
3055200,10/2/2017,16:00:00,PropertyCrime
1005600,3/30/2017,12:00:00,PropertyCrime
4049600,3/24/2017,8:00:00,PropertyCrime
2006700,8/23/2017,14:24:00,PropertyCrime
3061004,3/4/2017,12:19:00,PropertyCrime
4081400,9/10/2017,6:30:00,PropertyCrime
1015400,9/28/2017,14:30:00,PropertyCrime
1029500,3/9/2017,13:00:00,PropertyCrime
2021800,3/8/2017,5:00:00,PropertyCrime
1008200,6/14/2017,16:00:00,PropertyCrime
2005001,10/18/2017,10:56:00,PropertyCrime
1013900,4/30/2017,0:00:00,PropertyCrime
2021002,7/22/2017,19:30:00,PropertyCrime
2019700,4/3/2017,4:00:00,PropertyCrime
2042500,4/30/2017,5:30:00,PropertyCrime
3121400,9/12/2017,16:30:00,PropertyCrime
1005600,3/19/2017,12:00:00,PropertyCrime
3026500,5/24/2017,22:00:00,PropertyCrime
4009400,6/2/2017,7:35:00,PropertyCrime
2019500,9/16/2017,5:02:00,PropertyCrime
1009300,9/6/2017,11:40:00,PropertyCrime
2036700,6/5/2017,15:38:00,PropertyCrime
3020100,6/14/2017,14:30:00,PropertyCrime
3117201,5/10/2017,16:30:00,PropertyCrime
1020300,10/25/2017,10:00:00,PropertyCrime
4051600,7/16/2017,7:30:00,PropertyCrime
3008500,8/12/2017,17:40:00,PropertyCrime
3007000,7/5/2017,3:15:00,PropertyCrime
1012800,3/10/2017,12:00:00,PropertyCrime
4006501,11/7/2017,12:30:00,PropertyCrime
1011600,9/13/2017,16:15:00,PropertyCrime
3055700,1/13/2017,17:30:00,PropertyCrime
3118800,3/6/2017,21:00:00,PropertyCrime
3020000,3/13/2017,11:17:00,PropertyCrime
4015100,3/10/2017,8:00:00,PropertyCrime
2039400,4/18/2017,0:45:00,PropertyCrime
1025300,3/29/2017,15:28:00,PropertyCrime
3016600,9/18/2017,17:00:00,PropertyCrime
2039901,2/2/2017,12:00:00,PropertyCrime
2043100,12/25/2017,23:35:00,PropertyCrime
4028900,3/22/2017,0:00:00,PropertyCrime
3020100,2/15/2017,12:40:00,PropertyCrime
3087800,5/10/2017,17:00:00,PropertyCrime
3101000,6/23/2017,4:30:00,PropertyCrime
3102800,1/9/2017,22:29:00,PropertyCrime
2022000,12/11/2017,9:30:00,PropertyCrime
1021600,11/15/2017,14:55:00,PropertyCrime
2016700,10/30/2017,9:30:00,PropertyCrime
3008400,7/24/2017,11:45:00,PropertyCrime
3002100,12/8/2017,20:30:00,PropertyCrime
3043700,9/5/2017,21:00:00,PropertyCrime
2007000,6/15/2017,3:45:00,PropertyCrime
3010400,5/31/2017,14:30:00,PropertyCrime
1019200,7/26/2017,11:05:00,PropertyCrime
2023200,3/17/2017,20:00:00,PropertyCrime
2005001,10/1/2017,14:15:00,PropertyCrime
4134700,7/13/2017,21:30:00,PropertyCrime
3035700,1/7/2017,21:50:00,PropertyCrime
3072200,12/16/2017,23:10:00,PropertyCrime
4028800,10/3/2017,10:20:00,PropertyCrime
3117201,9/11/2017,0:01:00,PropertyCrime
1017800,8/29/2017,16:00:00,PropertyCrime
4058200,4/23/2017,9:12:00,PropertyCrime
1021703,6/9/2017,17:26:00,PropertyCrime
4046000,12/15/2017,18:40:00,PropertyCrime
1007600,4/20/2017,9:00:00,PropertyCrime
1003800,8/20/2017,5:30:00,PropertyCrime
4044000,3/1/2017,17:30:00,PropertyCrime
4017800,4/27/2017,22:20:00,PropertyCrime
3020100,7/6/2017,4:29:00,PropertyCrime
1022200,12/11/2017,16:45:00,PropertyCrime
4003400,11/8/2017,1:05:00,PropertyCrime
3006800,10/4/2017,1:30:00,PropertyCrime
2002000,2/12/2017,7:00:00,PropertyCrime
3006200,3/13/2017,16:00:00,PropertyCrime
2038000,5/26/2017,23:15:00,PropertyCrime
1010100,11/10/2017,22:40:00,PropertyCrime
2038302,2/26/2017,15:00:00,PropertyCrime
4003900,7/24/2017,21:00:00,PropertyCrime
3030000,2/6/2017,18:00:00,PropertyCrime
3043900,12/2/2017,23:00:00,PropertyCrime
1008700,1/25/2017,17:20:00,PropertyCrime
3118600,10/19/2017,15:00:00,PropertyCrime
3091200,2/16/2017,20:55:00,PropertyCrime
1001300,7/26/2017,16:00:00,PropertyCrime
1013700,2/1/2017,18:00:00,PropertyCrime
1011900,5/21/2017,0:30:00,PropertyCrime
1009000,1/17/2017,18:39:00,PropertyCrime
4017000,7/14/2017,9:00:00,PropertyCrime
1005501,6/25/2017,18:00:00,PropertyCrime
1017300,9/19/2017,16:00:00,PropertyCrime
3013600,10/28/2017,4:00:00,PropertyCrime
3000301,4/23/2017,12:00:00,PropertyCrime
3001100,6/9/2017,10:05:00,PropertyCrime
1022600,6/9/2017,18:50:00,PropertyCrime
1030300,3/31/2017,2:20:00,PropertyCrime
4093800,3/8/2017,18:35:00,PropertyCrime
3010200,8/6/2017,20:00:00,PropertyCrime
1024000,9/1/2017,21:30:00,PropertyCrime
3013600,7/20/2017,16:00:00,PropertyCrime
4040400,7/12/2017,2:30:00,PropertyCrime
2016900,2/24/2017,9:00:00,PropertyCrime
1005800,5/6/2017,11:15:00,PropertyCrime
1001402,9/5/2017,2:20:00,PropertyCrime
4079000,9/5/2017,0:30:00,PropertyCrime
3107000,7/14/2017,20:15:00,PropertyCrime
3051800,5/4/2017,14:05:00,PropertyCrime
1022301,7/10/2017,12:00:00,PropertyCrime
3073400,11/25/2017,22:00:00,PropertyCrime
3120000,10/18/2017,18:30:00,PropertyCrime
1005200,10/17/2017,15:30:00,PropertyCrime
3024500,2/1/2017,15:50:00,PropertyCrime
3080800,9/29/2017,0:00:00,PropertyCrime
3062000,7/26/2017,5:00:00,PropertyCrime
2012101,10/19/2017,18:30:00,PropertyCrime
4049302,3/12/2017,19:55:00,PropertyCrime
2013300,6/7/2017,4:52:00,PropertyCrime
3028100,3/17/2017,16:20:00,PropertyCrime
4104700,12/17/2017,20:00:00,PropertyCrime
1023700,3/6/2017,10:00:00,PropertyCrime
3007600,3/21/2017,18:30:00,PropertyCrime
3036001,11/3/2017,23:40:00,PropertyCrime
3049100,10/28/2017,20:20:00,PropertyCrime
4010400,9/8/2017,9:10:00,PropertyCrime
3038100,7/31/2017,4:15:00,PropertyCrime
3000100,4/11/2017,15:30:00,PropertyCrime
2046201,10/22/2017,8:00:00,PropertyCrime
1005502,11/3/2017,4:15:00,PropertyCrime
3021900,6/12/2017,0:30:00,PropertyCrime
3042000,12/29/2017,17:00:00,PropertyCrime
4104700,3/5/2017,15:00:00,PropertyCrime
3007400,3/11/2017,19:31:00,PropertyCrime
4029100,11/8/2017,18:00:00,PropertyCrime
1018200,10/27/2017,23:00:00,PropertyCrime
3110400,3/29/2017,17:30:00,PropertyCrime
4033402,8/13/2017,16:00:00,PropertyCrime
1010601,4/21/2017,19:00:00,PropertyCrime
1005800,11/25/2017,16:30:00,PropertyCrime
1001502,9/29/2017,18:00:00,PropertyCrime
3027300,10/11/2017,15:30:00,PropertyCrime
5019800,3/16/2017,8:00:00,PropertyCrime
1023400,11/14/2017,14:40:00,PropertyCrime
5017012,12/13/2017,4:00:00,PropertyCrime
1024301,7/19/2017,16:45:00,PropertyCrime
4024900,10/15/2017,2:20:00,PropertyCrime
1024500,5/18/2017,11:00:00,PropertyCrime
3014000,6/29/2017,3:40:00,PropertyCrime
3052700,3/4/2017,11:40:00,PropertyCrime
1014802,11/28/2017,10:00:00,PropertyCrime
3117400,3/5/2017,20:52:00,PropertyCrime
1014700,1/14/2017,13:00:00,PropertyCrime
1018700,12/30/2017,13:30:00,PropertyCrime
2036800,3/14/2017,22:00:00,PropertyCrime
3003700,3/22/2017,11:48:00,PropertyCrime
3044700,10/29/2017,3:40:00,PropertyCrime
2036100,5/21/2017,17:00:00,PropertyCrime
1006500,10/16/2017,12:00:00,PropertyCrime
3037700,9/27/2017,9:05:00,PropertyCrime
3089000,11/21/2017,13:00:00,PropertyCrime
4157902,1/4/2017,15:03:00,PropertyCrime
1008100,1/20/2017,19:30:00,PropertyCrime
1016700,5/4/2017,9:35:00,PropertyCrime
4098700,5/31/2017,9:00:00,PropertyCrime
1022200,8/15/2017,22:40:00,PropertyCrime
2045102,9/15/2017,20:00:00,PropertyCrime
2002702,7/23/2017,2:24:00,PropertyCrime
3013700,10/27/2017,14:00:00,PropertyCrime
1023100,11/4/2017,12:23:00,PropertyCrime
1015100,11/1/2017,17:00:00,PropertyCrime
4010600,4/3/2017,4:12:00,PropertyCrime
1005502,3/20/2017,0:01:00,PropertyCrime
3057300,1/1/2017,2:00:00,PropertyCrime
4040400,1/24/2017,9:00:00,PropertyCrime
2016300,11/5/2017,10:00:00,PropertyCrime
3058000,7/1/2017,3:12:00,PropertyCrime
1005000,1/19/2017,18:10:00,PropertyCrime
3052600,6/7/2017,19:00:00,PropertyCrime
3029700,9/25/2017,8:20:00,PropertyCrime
3050804,12/19/2017,6:00:00,PropertyCrime
1011000,8/19/2017,9:10:00,PropertyCrime
4058700,12/19/2017,0:05:00,PropertyCrime
1016600,12/21/2017,11:45:00,PropertyCrime
2046201,10/17/2017,14:00:00,PropertyCrime
3051700,1/3/2017,6:15:00,PropertyCrime
1021800,7/24/2017,3:15:00,PropertyCrime
2043500,5/10/2017,14:26:00,PropertyCrime
2016900,2/27/2017,22:30:00,PropertyCrime
1007300,4/3/2017,10:00:00,PropertyCrime
1025900,3/9/2017,16:00:00,PropertyCrime
3049100,10/13/2017,8:50:00,PropertyCrime
4022900,11/19/2017,6:55:00,PropertyCrime
1001800,8/22/2017,9:52:00,PropertyCrime
3045400,5/22/2017,6:00:00,PropertyCrime
2006800,9/22/2017,19:13:00,PropertyCrime
3057100,1/16/2017,22:20:00,PropertyCrime
1001300,2/11/2017,15:00:00,PropertyCrime
4079701,1/15/2017,0:00:00,PropertyCrime
3035900,1/22/2017,23:37:00,PropertyCrime
3048500,10/3/2017,18:13:00,PropertyCrime
1005200,4/7/2017,18:14:00,PropertyCrime
1030300,2/28/2017,18:50:00,PropertyCrime
3048900,4/1/2017,23:30:00,PropertyCrime
3118800,3/15/2017,16:00:00,PropertyCrime
3123700,9/8/2017,10:00:00,PropertyCrime
1006700,7/1/2017,18:05:00,PropertyCrime
4000400,9/17/2017,20:30:00,PropertyCrime
1010300,3/24/2017,12:00:00,PropertyCrime
4005400,2/2/2017,4:30:00,PropertyCrime
2028900,12/1/2017,11:00:00,PropertyCrime
4026300,1/19/2017,6:05:00,PropertyCrime
1001501,6/19/2017,12:04:00,PropertyCrime
1018100,11/19/2017,17:00:00,PropertyCrime
2024800,10/21/2017,18:00:00,PropertyCrime
4000700,6/10/2017,1:00:00,PropertyCrime
3055500,7/14/2017,14:00:00,PropertyCrime
2042300,1/20/2017,3:50:00,PropertyCrime
2038700,10/29/2017,12:30:00,PropertyCrime
3050300,5/4/2017,20:30:00,PropertyCrime
4044302,12/12/2017,15:00:00,PropertyCrime
3037000,1/2/2017,18:00:00,PropertyCrime
4092900,6/26/2017,8:20:00,PropertyCrime
4027300,3/16/2017,0:01:00,PropertyCrime
3044500,10/23/2017,6:25:00,PropertyCrime
2024100,6/22/2017,1:10:00,PropertyCrime
3004500,5/31/2017,12:30:00,PropertyCrime
3052300,12/22/2017,6:40:00,PropertyCrime
3020800,6/23/2017,23:00:00,PropertyCrime
3055100,11/7/2017,0:12:00,PropertyCrime
1009200,1/10/2017,8:50:00,PropertyCrime
4099801,11/9/2017,22:00:00,PropertyCrime
3056100,7/30/2017,12:00:00,PropertyCrime
3077600,12/27/2017,19:01:00,PropertyCrime
1012500,9/13/2017,5:00:00,PropertyCrime
2040100,6/28/2017,8:00:00,PropertyCrime
3075800,11/26/2017,22:00:00,PropertyCrime
1005200,11/8/2017,11:30:00,PropertyCrime
4003300,5/17/2017,12:00:00,PropertyCrime
3001100,9/15/2017,15:18:00,PropertyCrime
1010100,8/5/2017,21:20:00,PropertyCrime
3087200,12/21/2017,11:15:00,PropertyCrime
2039700,6/2/2017,18:40:00,PropertyCrime
2039400,9/1/2017,7:30:00,PropertyCrime
4002400,8/26/2017,12:00:00,PropertyCrime
2037200,11/13/2017,9:50:00,PropertyCrime
4142900,3/27/2017,10:37:00,PropertyCrime
2033500,5/9/2017,10:16:00,PropertyCrime
1018900,7/6/2017,3:00:00,PropertyCrime
2040701,10/7/2017,2:15:00,PropertyCrime
3114600,9/7/2017,14:00:00,PropertyCrime
2046201,6/11/2017,8:00:00,PropertyCrime
3007800,11/19/2017,5:10:00,PropertyCrime
4044400,8/27/2017,18:00:00,PropertyCrime
3055000,10/11/2017,0:00:00,PropertyCrime
3004500,10/31/2017,19:37:00,PropertyCrime
3045300,4/30/2017,10:30:00,PropertyCrime
3033500,10/14/2017,2:30:00,PropertyCrime
2046202,8/4/2017,18:00:00,PropertyCrime
1003001,3/7/2017,0:01:00,PropertyCrime
1001501,4/21/2017,14:00:00,PropertyCrime
1018600,11/12/2017,16:45:00,PropertyCrime
3034500,2/18/2017,14:38:00,PropertyCrime
3103400,3/6/2017,2:50:00,PropertyCrime
1018900,3/22/2017,15:00:00,PropertyCrime
3116600,2/6/2017,21:30:00,PropertyCrime
1008700,7/26/2017,18:28:00,PropertyCrime
2042400,9/2/2017,2:41:00,PropertyCrime
1007600,4/1/2017,21:00:00,PropertyCrime
4005300,10/12/2017,8:30:00,PropertyCrime
4040100,12/24/2017,19:00:00,PropertyCrime
3081600,9/1/2017,10:15:00,PropertyCrime
3052700,1/13/2017,8:50:00,PropertyCrime
3110400,2/6/2017,18:47:00,PropertyCrime
3001500,1/8/2017,19:00:00,PropertyCrime
5007400,2/10/2017,20:10:00,PropertyCrime
3095400,5/1/2017,0:25:00,PropertyCrime
2038600,12/21/2017,6:30:00,PropertyCrime
4144100,5/9/2017,4:00:00,PropertyCrime
3051300,6/8/2017,15:00:00,PropertyCrime
1025100,4/30/2017,17:20:00,PropertyCrime
5015601,4/3/2017,7:00:00,PropertyCrime
3029300,10/22/2017,19:00:00,PropertyCrime
4028300,9/30/2017,23:15:00,PropertyCrime
1011000,8/6/2017,18:45:00,PropertyCrime
4027700,4/2/2017,10:00:00,PropertyCrime
3035000,12/24/2017,6:30:00,PropertyCrime
3009800,8/4/2017,7:30:00,PropertyCrime
3007400,6/10/2017,15:50:00,PropertyCrime
2041400,9/22/2017,21:00:00,PropertyCrime
3067400,7/28/2017,12:13:00,PropertyCrime
1023501,11/29/2017,0:30:00,PropertyCrime
2012500,8/27/2017,20:00:00,PropertyCrime
4080900,12/1/2017,6:15:00,PropertyCrime
3005900,11/15/2017,18:17:00,PropertyCrime
3067000,5/3/2017,0:01:00,PropertyCrime
4071100,5/30/2017,14:00:00,PropertyCrime
2029500,11/22/2017,16:00:00,PropertyCrime
2037504,3/15/2017,14:40:00,PropertyCrime
4086500,5/12/2017,10:10:00,PropertyCrime
3004100,1/10/2017,12:10:00,PropertyCrime
1008200,1/27/2017,0:01:00,PropertyCrime
1013700,12/1/2017,22:19:00,PropertyCrime
2033400,3/2/2017,18:00:00,PropertyCrime
5019800,1/9/2017,7:20:00,PropertyCrime
1011100,10/12/2017,1:30:00,PropertyCrime
1017900,1/21/2017,18:00:00,PropertyCrime
5019800,4/28/2017,8:00:00,PropertyCrime
1005000,12/30/2017,2:15:00,PropertyCrime
2006500,10/3/2017,3:00:00,PropertyCrime
2004600,10/7/2017,8:10:00,PropertyCrime
4092500,3/23/2017,22:00:00,PropertyCrime
3018300,2/13/2017,17:00:00,PropertyCrime
2033201,4/20/2017,12:00:00,PropertyCrime
5024800,6/19/2017,0:01:00,PropertyCrime
1018200,3/16/2017,15:45:00,PropertyCrime
4021900,12/26/2017,3:29:00,PropertyCrime
3038200,9/8/2017,15:00:00,PropertyCrime
3010800,3/3/2017,15:30:00,PropertyCrime
2040100,6/27/2017,18:00:00,PropertyCrime
4049301,4/24/2017,14:00:00,PropertyCrime
3105804,7/13/2017,20:30:00,PropertyCrime
3049100,9/29/2017,11:20:00,PropertyCrime
2005902,5/12/2017,14:45:00,PropertyCrime
1012100,5/31/2017,21:00:00,PropertyCrime
1010000,11/1/2017,5:56:00,PropertyCrime
2022102,10/16/2017,23:50:00,PropertyCrime
1023000,4/29/2017,0:40:00,PropertyCrime
3025800,4/21/2017,3:50:00,PropertyCrime
5007000,7/15/2017,1:50:00,PropertyCrime
4037900,5/25/2017,22:30:00,PropertyCrime
4032900,3/24/2017,18:30:00,PropertyCrime
4083700,5/11/2017,0:00:00,PropertyCrime
4077907,7/17/2017,2:56:00,PropertyCrime
2007500,11/13/2017,1:30:00,PropertyCrime
1010800,9/27/2017,10:00:00,PropertyCrime
2029600,2/28/2017,2:00:00,PropertyCrime
1020600,1/18/2017,17:45:00,PropertyCrime
5003300,7/14/2017,23:00:00,PropertyCrime
1003200,1/8/2017,17:00:00,PropertyCrime
4026600,10/12/2017,8:15:00,PropertyCrime
3003300,8/22/2017,9:00:00,PropertyCrime
4059100,8/16/2017,18:00:00,PropertyCrime
4058200,6/21/2017,1:00:00,PropertyCrime
3113000,5/30/2017,17:30:00,PropertyCrime
4096400,9/29/2017,1:00:00,PropertyCrime
4070700,4/18/2017,2:00:00,PropertyCrime
1006400,10/1/2017,16:30:00,PropertyCrime
1024200,7/24/2017,19:15:00,PropertyCrime
1013700,12/3/2017,23:32:00,PropertyCrime
3116600,6/2/2017,0:01:00,PropertyCrime
2038301,5/22/2017,22:00:00,PropertyCrime
1007300,2/19/2017,22:10:00,PropertyCrime
4000700,9/16/2017,14:30:00,PropertyCrime
3024500,12/24/2017,19:30:00,PropertyCrime
1018200,12/9/2017,4:30:00,PropertyCrime
3042400,9/28/2017,11:40:00,PropertyCrime
2015700,6/2/2017,14:00:00,PropertyCrime
2046202,11/3/2017,18:30:00,PropertyCrime
3052700,6/30/2017,21:00:00,PropertyCrime
5024800,2/22/2017,7:00:00,PropertyCrime
4054700,6/14/2017,10:30:00,PropertyCrime
4024000,7/3/2017,20:30:00,PropertyCrime
1011100,4/7/2017,20:30:00,PropertyCrime
1000900,4/29/2017,13:40:00,PropertyCrime
3067000,5/11/2017,18:50:00,PropertyCrime
4127700,6/11/2017,19:00:00,PropertyCrime
3049300,11/8/2017,15:00:00,PropertyCrime
4103900,7/14/2017,11:00:00,PropertyCrime
2022101,6/22/2017,0:01:00,PropertyCrime
1003900,11/21/2017,13:50:00,PropertyCrime
4009800,7/8/2017,2:30:00,PropertyCrime
5027706,1/2/2017,19:00:00,PropertyCrime
3111600,4/4/2017,14:00:00,PropertyCrime
1010900,6/13/2017,10:00:00,PropertyCrime
1009300,2/8/2017,16:41:00,PropertyCrime
2051600,8/20/2017,14:00:00,PropertyCrime
1013400,3/26/2017,17:15:00,PropertyCrime
2009600,12/3/2017,23:00:00,PropertyCrime
3057800,3/8/2017,9:00:00,PropertyCrime
5017012,10/5/2017,0:15:00,PropertyCrime
3049200,12/26/2017,0:10:00,PropertyCrime
1012900,4/30/2017,23:00:00,PropertyCrime
2027900,8/19/2017,23:30:00,PropertyCrime
2021900,9/19/2017,13:00:00,PropertyCrime
2036800,5/11/2017,19:00:00,PropertyCrime
3037500,6/1/2017,18:00:00,PropertyCrime
3113000,7/13/2017,17:00:00,PropertyCrime
4044601,2/4/2017,16:45:00,PropertyCrime
3079000,5/12/2017,9:45:00,PropertyCrime
1003400,11/6/2017,18:10:00,PropertyCrime
1012500,8/10/2017,1:20:00,PropertyCrime
5017008,5/15/2017,12:00:00,PropertyCrime
2043500,7/19/2017,13:30:00,PropertyCrime
1003002,1/24/2017,12:50:00,PropertyCrime
4101002,5/12/2017,16:00:00,PropertyCrime
2033500,5/16/2017,18:00:00,PropertyCrime
4038400,10/1/2017,22:00:00,PropertyCrime
2036300,9/27/2017,14:30:00,PropertyCrime
2041800,4/15/2017,23:38:00,PropertyCrime
1014601,5/25/2017,13:00:00,PropertyCrime
1004100,10/10/2017,19:00:00,PropertyCrime
4036500,2/7/2017,14:00:00,PropertyCrime
1002000,11/18/2017,18:58:00,PropertyCrime
3037401,7/25/2017,9:45:00,PropertyCrime
2036700,7/8/2017,19:15:00,PropertyCrime
3041401,8/12/2017,6:30:00,PropertyCrime
1012500,12/7/2017,1:00:00,PropertyCrime
4058700,7/5/2017,16:00:00,PropertyCrime
2006300,7/5/2017,14:00:00,PropertyCrime
3118400,8/26/2017,12:00:00,PropertyCrime
1015400,10/26/2017,1:00:00,PropertyCrime
2007200,12/8/2017,19:00:00,PropertyCrime
3040200,10/1/2017,1:13:00,PropertyCrime
4065400,5/24/2017,0:01:00,PropertyCrime
3009200,4/16/2017,0:35:00,PropertyCrime
4122702,6/12/2017,1:00:00,PropertyCrime
3080800,9/11/2017,11:20:00,PropertyCrime
1009600,12/16/2017,1:00:00,PropertyCrime
2006500,5/4/2017,13:55:00,PropertyCrime
1022500,6/5/2017,19:00:00,PropertyCrime
1000700,8/3/2017,15:32:00,PropertyCrime
2022404,10/8/2017,21:30:00,PropertyCrime
2019900,12/21/2017,9:30:00,PropertyCrime
4079200,9/4/2017,22:00:00,PropertyCrime
4027500,3/12/2017,22:00:00,PropertyCrime
1010100,12/1/2017,22:00:00,PropertyCrime
4037700,12/30/2017,2:05:00,PropertyCrime
1000600,11/28/2017,20:55:00,PropertyCrime
4056600,3/13/2017,17:05:00,PropertyCrime
4016300,11/17/2017,21:24:00,PropertyCrime
1012700,4/1/2017,23:00:00,PropertyCrime
4086400,2/27/2017,15:00:00,PropertyCrime
3035700,8/7/2017,23:30:00,PropertyCrime
3036400,12/3/2017,13:45:00,PropertyCrime
4029700,3/14/2017,10:00:00,PropertyCrime
3041300,4/13/2017,12:30:00,PropertyCrime
3118400,3/16/2017,21:45:00,PropertyCrime
1015601,9/5/2017,12:00:00,PropertyCrime
1012500,5/17/2017,17:00:00,PropertyCrime
1007200,4/1/2017,19:45:00,PropertyCrime
4026902,1/27/2017,12:00:00,PropertyCrime
4026300,5/26/2017,8:45:00,PropertyCrime
1016200,3/7/2017,10:55:00,PropertyCrime
4005700,9/10/2017,4:04:00,PropertyCrime
3017700,10/2/2017,19:15:00,PropertyCrime
3086800,7/8/2017,12:45:00,PropertyCrime
4098700,1/28/2017,16:10:00,PropertyCrime
2020501,7/14/2017,19:00:00,PropertyCrime
1004000,8/19/2017,15:00:00,PropertyCrime
1007900,7/9/2017,2:30:00,PropertyCrime
2021601,11/22/2017,7:00:00,PropertyCrime
3013000,2/28/2017,12:00:00,PropertyCrime
4018402,8/5/2017,17:09:00,PropertyCrime
2045102,3/10/2017,8:00:00,PropertyCrime
2012102,3/6/2017,18:00:00,PropertyCrime
4095400,4/30/2017,18:00:00,PropertyCrime
3021300,7/7/2017,21:50:00,PropertyCrime
4015700,8/19/2017,22:30:00,PropertyCrime
2000200,5/10/2017,16:30:00,PropertyCrime
1003300,11/30/2017,13:00:00,PropertyCrime
1018200,8/29/2017,18:00:00,PropertyCrime
2014900,9/30/2017,1:50:00,PropertyCrime
3079602,9/15/2017,5:25:00,PropertyCrime
3086400,2/8/2017,16:30:00,PropertyCrime
4108500,1/23/2017,19:30:00,PropertyCrime
2040900,8/14/2017,10:00:00,PropertyCrime
3026100,12/20/2017,16:30:00,PropertyCrime
4029500,2/11/2017,12:50:00,PropertyCrime
4077904,12/27/2017,5:50:00,PropertyCrime
3031100,8/7/2017,3:15:00,PropertyCrime
1005800,8/25/2017,7:15:00,PropertyCrime
2024800,8/8/2017,18:00:00,PropertyCrime
3042200,7/5/2017,2:00:00,PropertyCrime
3116400,12/22/2017,21:00:00,PropertyCrime
1021800,1/13/2017,9:00:00,PropertyCrime
3029400,10/23/2017,0:00:00,PropertyCrime
1023502,9/30/2017,0:50:00,PropertyCrime
2021502,4/28/2017,11:40:00,PropertyCrime
4051000,5/8/2017,18:00:00,PropertyCrime
4046600,1/19/2017,13:26:00,PropertyCrime
1025900,5/27/2017,19:00:00,PropertyCrime
4043701,10/11/2017,22:00:00,PropertyCrime
3118000,9/16/2017,18:00:00,PropertyCrime
5000300,3/8/2017,13:00:00,PropertyCrime
3040500,3/23/2017,1:37:00,PropertyCrime
4076902,9/29/2017,16:00:00,PropertyCrime
4086500,9/5/2017,15:00:00,PropertyCrime
4088400,1/13/2017,9:00:00,PropertyCrime
1011201,2/24/2017,14:50:00,PropertyCrime
1027900,8/17/2017,4:47:00,PropertyCrime
5002100,1/8/2017,12:25:00,PropertyCrime
3033300,6/3/2017,2:50:00,PropertyCrime
3001100,6/26/2017,17:55:00,PropertyCrime
1025700,12/5/2017,15:30:00,PropertyCrime
2005400,2/22/2017,19:00:00,PropertyCrime
3102200,9/5/2017,11:55:00,PropertyCrime
3086200,2/27/2017,19:30:00,PropertyCrime
3039700,9/20/2017,8:00:00,PropertyCrime
3084000,6/2/2017,16:30:00,PropertyCrime
4053601,10/21/2017,14:00:00,PropertyCrime
3047700,3/20/2017,9:00:00,PropertyCrime
3091200,2/3/2017,7:30:00,PropertyCrime
4026700,6/24/2017,23:30:00,PropertyCrime
3013600,2/16/2017,22:30:00,PropertyCrime
3049100,10/7/2017,7:50:00,PropertyCrime
2030701,9/21/2017,15:00:00,PropertyCrime
5020803,7/3/2017,14:48:00,PropertyCrime
2017902,6/27/2017,12:00:00,PropertyCrime
