OBJECTID,stop_frisk1_XYTableToPoint_S_2,stop_frisk1_XYTableToPoint_S_3,geo_export_267875c8_5ee9_4cb_13
4160,2017-04-21,17:31:00,2016000
4161,2017-04-21,17:31:00,2016000
4162,2017-04-30,16:30:00,2016600
4163,2017-05-02,23:35:00,2014400
4164,2017-05-10,20:45:00,2021100
4165,2017-05-10,20:52:00,2026602
4166,2017-05-11,3:51:00,2009600
4167,2017-05-11,3:51:00,2009600
4168,2017-05-13,2:21:00,2028400
4169,2017-05-10,20:52:00,2026602
4170,2017-05-10,20:52:00,2026602
4171,2017-05-13,13:00:00,2016600
4172,2017-05-20,19:40:00,2046201
4173,2017-05-23,3:52:00,2030000
4174,2017-05-29,23:05:00,2046201
4175,2017-06-05,2:33:00,2027401
4176,2017-06-05,2:33:00,2027401
4177,2017-06-07,18:05:00,2026601
4178,2017-06-15,15:35:00,2045600
4179,2017-06-23,6:00:00,2020000
4180,2017-07-06,23:35:00,2014400
4181,2017-07-15,19:36:00,2020200
4182,2017-05-13,2:21:00,2028400
4183,2017-05-13,2:21:00,2028400
4184,2017-07-18,18:00:00,2030200
4185,2017-07-18,18:00:00,2030200
4186,2017-07-18,18:00:00,2030200
4187,2017-07-18,18:00:00,2030200
4188,2017-07-18,18:00:00,2030200
4189,2017-07-18,18:00:00,2030200
4190,2017-07-18,18:00:00,2030200
4191,2017-07-18,18:00:00,2030200
4192,2017-07-18,18:00:00,2030200
4193,2017-07-18,18:00:00,2030200
4194,2017-07-18,18:00:00,2030200
4195,2017-07-18,18:00:00,2030200
4196,2017-07-18,18:00:00,2030200
4197,2017-07-18,18:00:00,2030200
4198,2017-07-18,18:00:00,2030200
4199,2017-07-18,18:00:00,2030200
4200,2017-07-18,18:00:00,2030200
4201,2017-07-18,18:00:00,2030200
4202,2017-07-18,18:00:00,2030200
4203,2017-07-24,12:07:00,2019400
4204,2017-08-04,23:20:00,2011800
4205,2017-08-04,23:20:00,2011800
4206,2017-08-06,16:29:00,2009600
4207,2017-08-09,19:58:00,2020200
4208,2017-08-15,18:55:00,2009000
4209,2017-08-15,18:55:00,2009000
4210,2017-08-27,23:29:00,2020200
4211,2017-09-10,15:41:00,2046201
4212,2017-09-14,0:41:00,2030000
4213,2017-09-14,0:41:00,2030000
4214,2017-09-14,0:41:00,2030000
4215,2017-09-14,0:41:00,2030000
4216,2017-09-27,19:15:00,2013800
4217,2017-09-28,19:40:00,2016400
4218,2017-10-03,19:35:00,2014400
4219,2017-10-12,14:20:00,2046201
4220,2017-10-17,6:38:00,2014400
4221,2017-10-17,15:10:00,2020000
4222,2017-10-20,19:44:00,2046201
4223,2017-10-17,15:10:00,2020000
4224,2017-10-17,15:10:00,2020000
4225,2017-10-28,23:15:00,2009000
4226,2017-10-28,23:10:00,2009000
4227,2017-10-28,23:00:00,2009000
4228,2017-11-01,16:00:00,2030000
4229,2017-10-17,15:10:00,2020000
4230,2017-10-17,15:10:00,2020000
4231,2017-11-05,19:56:00,2020000
4232,2017-11-05,19:56:00,2020000
4233,2017-11-05,19:56:00,2020000
4234,2017-11-05,19:56:00,2020000
4235,2017-11-09,11:27:00,2013800
4236,2017-11-09,11:27:00,2013800
4237,2017-11-09,11:27:00,2013800
4238,2017-11-02,9:24:00,2026400
4239,2017-11-19,17:20:00,2015200
4240,2017-11-20,10:00:00,2026400
4241,2017-11-21,3:31:00,2013000
4242,2017-11-26,16:03:00,2013800
4243,2017-11-26,20:45:00,2030000
4244,2017-11-30,12:10:00,2020400
4245,2017-11-30,12:10:00,2020400
4246,2017-12-07,21:08:00,2014400
4247,2017-12-10,3:46:00,2026400
4248,2017-12-10,3:46:00,2026400
4249,2017-12-10,3:46:00,2026400
4250,2017-12-19,3:43:00,2018400
4251,2017-12-19,3:43:00,2018400
4252,2017-01-02,1:15:00,2023501
4253,2017-01-02,1:15:00,2023501
4254,2017-01-10,0:50:00,2020502
4255,2017-01-12,3:58:00,2038301
4256,2017-01-13,17:55:00,2020501
4257,2017-01-14,4:45:00,2023502
4258,2017-01-16,8:33:00,2023501
4259,2017-01-16,8:33:00,2023501
4260,2017-01-17,8:50:00,2024100
4262,2017-01-18,12:05:00,2024100
4263,2017-01-18,21:35:00,2023704
4264,2017-01-16,17:00:00,2038302
4265,2017-01-16,15:18:00,2025300
4266,2017-01-16,17:00:00,2038302
4267,2017-01-19,23:40:00,2023302
4268,2017-01-21,2:40:00,2016500
4269,2017-01-21,2:40:00,2016500
4270,2017-01-21,2:40:00,2016500
4271,2017-01-21,6:05:00,2024501
4272,2017-01-24,20:20:00,2005300
4273,2017-01-28,2:17:00,2024300
4274,2017-02-01,5:33:00,2023501
4275,2017-02-03,17:55:00,2023502
4276,2017-02-07,17:45:00,2024501
4277,2017-02-07,17:45:00,2024501
4278,2017-02-07,17:45:00,2024501
4279,2017-02-07,17:45:00,2024501
4280,2017-01-26,1:45:00,2023702
4281,2017-02-07,23:25:00,2023501
4282,2017-02-09,0:30:00,2022701
4283,2017-02-10,5:45:00,2020502
4284,2017-02-11,3:50:00,2023100
4285,2017-02-11,3:50:00,2023100
4286,2017-02-11,3:50:00,2023100
4287,2017-02-13,4:57:00,2021700
4288,2017-02-15,11:47:00,2024100
4289,2017-01-29,23:22:00,2038100
4290,2017-02-17,19:25:00,2023502
4291,2017-01-23,15:30:00,2020502
4292,2017-02-20,17:45:00,2021502
4293,2017-01-24,18:28:00,2023704
4294,2017-02-23,19:56:00,2023702
4295,2017-02-23,19:56:00,2023702
4296,2017-02-23,19:56:00,2023702
4297,2017-02-23,19:56:00,2023702
4298,2017-02-23,19:56:00,2023702
4299,2017-02-23,19:56:00,2023702
4300,2017-02-23,19:56:00,2023702
4301,2017-02-23,19:56:00,2023702
4302,2017-02-23,19:56:00,2023702
4303,2017-02-24,10:45:00,2024300
4304,2017-02-25,16:44:00,2023900
4305,2017-02-28,13:45:00,2023900
4306,2017-03-02,18:25:00,2039902
4307,2017-03-04,17:55:00,2023301
4308,2017-03-03,21:04:00,2039902
4309,2017-03-05,19:11:00,2021501
4310,2017-01-16,18:00:00,2021700
4311,2017-02-25,16:32:00,2025100
4312,2017-02-25,16:32:00,2025100
4313,2017-03-13,14:50:00,2037900
4314,2017-03-19,17:28:00,2037900
4315,2017-03-20,0:00:00,2022701
4316,2017-02-28,18:08:00,2023703
4317,2017-03-25,21:54:00,2023704
4318,2017-03-25,0:45:00,2024100
4319,2017-03-26,15:38:00,2023702
4320,2017-03-26,15:38:00,2023702
4321,2017-03-26,15:41:00,2023702
4322,2017-03-27,1:15:00,2022901
4323,2017-03-26,15:28:00,2023702
4324,2017-03-28,23:56:00,2023704
4325,2017-03-22,22:20:00,2021501
4326,2017-03-29,18:45:00,2021700
4327,2017-03-29,18:45:00,2021700
4328,2017-03-30,20:10:00,2023302
4329,2017-03-30,21:56:00,2038301
4330,2017-04-01,21:17:00,2025100
4331,2017-04-02,15:55:00,2038100
4332,2017-04-04,5:20:00,2023900
4333,2017-04-04,5:20:00,2023900
4334,2017-04-04,5:20:00,2023900
4335,2017-04-05,0:43:00,2038100
4336,2017-04-06,1:16:00,2038100
4337,2017-04-06,1:16:00,2038100
4338,2017-04-08,16:30:00,2038100
4339,2017-04-08,16:30:00,2038100
4340,2017-04-08,16:30:00,2038100
4341,2017-04-09,4:38:00,2038301
4342,2017-04-10,14:34:00,2037900
4343,2017-04-01,21:50:00,2038302
4344,2017-04-12,19:25:00,2024100
4345,2017-04-15,16:12:00,2023900
4346,2017-04-16,3:05:00,2023501
4347,2017-04-17,18:53:00,2021501
4348,2017-04-19,21:40:00,2037900
4349,2017-04-19,21:40:00,2037900
4350,2017-04-22,1:30:00,2038100
4351,2017-04-22,17:10:00,2023502
4352,2017-04-22,18:25:00,2024300
4353,2017-04-24,1:00:00,2022701
4354,2017-04-26,23:50:00,2023704
4355,2017-04-29,17:50:00,2038301
4356,2017-05-01,4:29:00,2038100
4357,2017-05-01,4:29:00,2038100
4358,2017-05-02,2:10:00,2020501
4359,2017-05-02,23:10:00,2024100
4360,2017-05-03,20:17:00,2023703
4361,2017-05-03,20:30:00,2037900
4362,2017-05-03,20:30:00,2037900
4363,2017-05-03,20:30:00,2037900
4364,2017-05-07,20:30:00,2005300
4365,2017-05-07,19:20:00,2020502
4366,2017-05-08,14:25:00,2038301
4367,2017-03-27,21:29:00,2023900
4368,2017-05-08,23:05:00,2023702
4369,2017-05-16,18:06:00,2024501
4370,2017-05-16,22:40:00,2023702
4371,2017-05-18,5:15:00,2021301
4372,2017-05-18,5:15:00,2021301
4373,2017-05-20,16:55:00,2023900
4374,2017-05-20,22:25:00,2021700
4375,2017-05-20,16:45:00,2023704
4376,2017-05-23,15:35:00,2023704
4377,2017-05-23,20:15:00,2023900
4378,2017-05-23,5:10:00,2023900
4379,2017-05-23,5:10:00,2023900
4380,2017-05-22,5:00:00,2023302
4381,2017-05-26,3:43:00,2021301
4382,2017-05-23,2:20:00,2025100
4383,2017-05-27,1:00:00,2023702
4384,2017-05-27,2:25:00,2038100
4385,2017-05-28,1:57:00,2021502
4386,2017-05-28,20:29:00,2038100
4387,2017-04-13,23:50:00,2025100
4388,2017-05-30,12:53:00,2024100
4389,2017-05-30,20:10:00,2023502
4390,2017-05-31,16:49:00,2039902
4391,2017-05-31,21:30:00,2021501
4392,2017-06-01,1:20:00,2024100
4393,2017-05-26,0:40:00,2021700
4394,2017-06-03,23:32:00,2023704
4395,2017-06-06,21:10:00,2038302
4396,2017-05-13,5:47:00,2022701
4397,2017-06-09,5:50:00,2022701
4398,2017-06-09,5:50:00,2022701
4399,2017-06-14,1:18:00,2025100
4400,2017-06-14,7:11:00,2021301
4401,2017-06-15,16:20:00,2022901
4402,2017-06-17,6:00:00,2023704
4403,2017-06-15,21:10:00,2022901
4404,2017-06-17,20:20:00,2024100
4405,2017-06-18,1:10:00,2022901
4406,2017-06-18,22:55:00,2023704
4407,2017-06-26,1:15:00,2023900
4408,2017-06-26,1:41:00,2020501
4409,2017-06-26,8:56:00,2023100
4410,2017-06-26,3:55:00,2023704
4411,2017-06-27,22:00:00,2021700
4412,2017-06-15,12:30:00,2038100
4413,2017-07-01,4:41:00,2023900
4414,2017-07-02,8:05:00,2023501
4415,2017-06-29,0:26:00,2023704
4416,2017-07-03,15:02:00,2023702
4417,2017-07-03,0:45:00,2021700
4418,2017-07-12,19:17:00,2038301
4419,2017-07-13,19:10:00,2023900
4420,2017-07-16,5:46:00,2038100
4421,2017-07-16,14:40:00,2023704
4422,2017-07-19,1:17:00,2021301
4423,2017-07-19,8:12:00,2023302
4424,2017-07-20,1:22:00,2023704
4425,2017-07-20,1:22:00,2023704
4426,2017-07-20,18:50:00,2024100
4427,2017-07-24,3:00:00,2023302
4429,2017-07-26,14:40:00,2020501
4430,2017-07-26,14:40:00,2020501
4431,2017-07-26,14:40:00,2020501
4432,2017-08-01,3:05:00,2025100
4433,2017-08-01,3:05:00,2025100
4434,2017-08-01,3:05:00,2025100
4435,2017-07-14,13:50:00,2023702
4436,2017-08-03,10:09:00,2037900
4437,2017-08-03,10:09:00,2037900
4438,2017-08-03,10:09:00,2037900
4439,2017-08-04,12:40:00,2038100
4440,2017-08-04,12:40:00,2038100
4441,2017-07-19,0:54:00,2024100
4442,2017-08-07,2:40:00,2023900
4443,2017-06-07,16:35:00,2025100
4444,2017-08-09,19:40:00,2022901
4445,2017-08-08,20:30:00,2020501
4446,2017-05-30,15:20:00,2023301
4447,2017-08-12,0:05:00,2023703
4448,2017-08-12,20:10:00,2037900
4449,2017-08-12,20:10:00,2037900
4450,2017-08-15,0:38:00,2038100
4451,2017-08-19,5:01:00,2037900
4452,2017-08-21,17:10:00,2039902
4453,2017-08-23,0:35:00,2023703
4454,2017-08-27,18:25:00,2021501
4455,2017-09-02,17:52:00,2023703
4456,2017-09-02,17:52:00,2023703
4457,2017-08-24,19:05:00,2023301
4458,2017-09-05,21:42:00,2005300
4459,2017-09-04,18:22:00,2024100
4460,2017-09-08,19:27:00,2023702
4461,2017-09-10,11:52:00,2023704
4462,2017-09-13,5:45:00,2021502
4463,2017-09-13,0:46:00,2025100
4464,2017-09-14,16:15:00,2022701
4465,2017-09-18,13:34:00,2023702
4466,2017-09-18,17:12:00,2023502
4467,2017-09-18,17:12:00,2023502
4468,2017-09-19,0:44:00,2023502
4469,2017-09-22,2:23:00,2038100
4470,2017-09-26,19:30:00,2039902
4471,2017-09-28,4:15:00,2023900
4472,2017-09-28,4:15:00,2023900
4473,2017-09-29,1:10:00,2023501
4474,2017-10-02,18:40:00,2024100
4475,2017-10-02,18:40:00,2024100
4476,2017-10-04,21:25:00,2022701
4477,2017-10-13,22:09:00,2023900
4478,2017-10-14,1:50:00,2038302
4479,2017-10-19,18:51:00,2023900
4480,2017-10-19,18:51:00,2023900
4481,2017-10-20,16:30:00,2023301
4482,2017-10-19,3:20:00,2023301
4483,2017-10-13,21:35:00,2024100
4484,2017-10-23,15:42:00,2020501
4485,2017-10-25,9:40:00,2038301
4486,2017-10-27,20:37:00,2023704
4487,2017-10-31,18:50:00,2038100
4488,2017-10-31,16:20:00,2023301
4489,2017-10-31,16:20:00,2023301
4490,2017-10-31,16:20:00,2023301
4491,2017-11-01,17:20:00,2023502
4492,2017-11-09,2:10:00,2025100
4493,2017-11-10,20:00:00,2025100
4494,2017-11-13,18:10:00,2024502
4495,2017-11-16,0:00:00,2025100
4496,2017-11-16,0:00:00,2025100
4497,2017-11-18,3:48:00,2023900
4498,2017-11-18,3:40:00,2023900
4499,2017-10-15,17:40:00,2039902
4500,2017-11-23,1:41:00,2024501
4501,2017-11-23,1:41:00,2024501
4502,2017-11-24,1:55:00,2023900
4503,2017-09-30,21:45:00,2023704
4504,2017-11-25,23:00:00,2021700
4505,2017-11-26,18:11:00,2025100
4506,2017-11-27,22:08:00,2023900
4507,2017-10-14,0:17:00,2020502
4508,2017-10-14,0:17:00,2020502
4509,2017-11-30,3:09:00,2021501
4510,2017-11-30,3:09:00,2021501
4511,2017-09-30,21:45:00,2023704
4512,2017-12-01,1:55:00,2021700
4513,2017-12-01,1:55:00,2021700
4514,2017-12-01,1:54:00,2021700
4515,2017-10-27,22:00:00,2038100
4516,2017-12-07,22:38:00,2025100
4517,2017-12-09,2:02:00,2039901
4518,2017-12-09,2:25:00,2021700
4519,2017-12-10,1:24:00,2023501
4520,2017-12-08,20:35:00,2023301
4521,2017-12-14,17:40:00,2037900
4522,2017-12-14,17:43:00,2037900
4523,2017-12-17,6:23:00,2023900
4524,2017-12-18,5:40:00,2023702
4525,2017-12-18,1:10:00,2039901
4526,2017-12-18,1:10:00,2040100
4527,2017-12-19,12:41:00,2023900
4528,2017-12-20,0:37:00,2024100
4529,2017-12-20,13:45:00,2037900
4530,2017-12-20,16:26:00,2038100
4531,2017-12-20,19:28:00,2021700
4532,2017-12-30,3:57:00,2025100
4533,2017-01-11,10:15:00,2037000
4534,2017-01-11,10:15:00,2037000
4535,2017-01-15,15:25:00,2037200
4536,2017-01-15,2:25:00,2043400
4537,2017-01-17,17:47:00,2038800
4538,2017-01-21,17:11:00,2039400
4539,2017-01-21,17:11:00,2039400
4540,2017-01-15,19:52:00,2039400
4541,2017-01-22,6:25:00,2040600
4542,2017-01-28,1:42:00,2040400
4543,2017-01-31,11:15:00,2040400
4544,2017-02-04,8:20:00,2037400
4545,2017-02-05,1:35:00,2039800
4546,2017-02-10,11:27:00,2041400
4547,2017-01-15,19:52:00,2039400
4548,2017-02-16,12:45:00,2046202
4549,2017-02-17,0:52:00,2045800
4550,2017-02-19,17:09:00,2045800
4551,2017-02-20,9:20:00,2039400
4552,2017-02-19,23:25:00,2038600
4553,2017-02-22,0:36:00,2042600
4554,2017-02-22,0:36:00,2042600
4555,2017-02-22,0:36:00,2042600
4556,2017-02-22,0:36:00,2042600
4557,2017-02-21,12:40:00,2041400
4558,2017-02-21,12:40:00,2041400
4559,2017-02-24,23:09:00,2040400
4560,2017-02-26,4:45:00,2040600
4561,2017-02-26,4:45:00,2040600
4562,2017-03-08,0:05:00,2042400
4563,2017-03-09,15:30:00,2038200
4564,2017-02-08,1:40:00,2044200
4565,2017-02-08,1:40:00,2044200
4566,2017-03-05,10:00:00,2037400
4567,2017-03-10,2:20:00,2048400
4568,2017-03-10,2:20:00,2048400
4569,2017-03-19,9:10:00,2037400
4570,2017-02-05,1:35:00,2039800
4571,2017-03-09,0:25:00,2042400
4572,2017-03-28,20:05:00,2037400
4573,2017-03-31,14:23:00,2038800
4574,2017-04-01,3:50:00,2035600
4575,2017-04-20,21:55:00,2037400
4576,2017-04-20,21:55:00,2037400
4577,2017-04-20,21:55:00,2037400
4578,2017-04-20,21:55:00,2037400
4579,2017-04-21,5:00:00,2038600
4580,2017-04-20,21:55:00,2037400
4581,2017-04-20,21:55:00,2037400
4582,2017-04-20,21:55:00,2037400
4583,2017-04-30,22:55:00,2038000
4584,2017-04-09,13:41:00,2040600
4585,2017-05-01,21:14:00,2036800
4586,2017-05-01,21:14:00,2036800
4587,2017-05-03,0:00:00,2034400
4588,2017-05-03,19:00:00,2034400
4589,2017-05-03,19:00:00,2034400
4590,2017-05-08,21:40:00,2039600
4591,2017-05-12,1:40:00,2038600
4592,2017-05-18,0:00:00,2046202
4593,2017-05-18,1:08:00,2037400
4594,2017-05-18,1:08:00,2037400
4595,2017-05-20,11:09:00,2036400
4596,2017-05-25,22:12:00,2033800
4597,2017-05-25,2:15:00,2044400
4598,2017-05-31,4:10:00,2039600
4599,2017-05-31,13:30:00,2046000
4600,2017-05-31,13:35:00,2045800
4601,2017-06-07,17:45:00,2037400
4602,2017-06-07,20:20:00,2048400
4603,2017-06-11,19:29:00,2037200
4604,2017-06-07,23:35:00,2037400
4605,2017-06-15,2:00:00,2040600
4606,2017-06-03,1:34:00,2041800
4607,2017-06-16,22:00:00,2036400
4608,2017-06-16,22:00:00,2036400
4609,2017-06-15,2:06:00,2040600
4610,2017-06-30,3:30:00,2042200
4611,2017-05-20,1:00:00,2037400
4612,2017-07-05,1:20:00,2042400
4613,2017-07-13,6:00:00,2039000
4614,2017-07-13,14:57:00,2039600
4615,2017-07-14,1:55:00,2045800
4616,2017-07-14,1:55:00,2045800
4617,2017-07-14,1:50:00,2045800
4618,2017-07-05,8:38:00,2042400
4619,2017-07-22,21:30:00,2038600
4620,2017-07-22,21:30:00,2038600
4621,2017-07-26,18:50:00,2036800
4622,2017-07-28,21:45:00,2046202
4623,2017-07-30,10:55:00,2043400
4624,2017-08-01,12:30:00,2042600
4625,2017-08-02,19:18:00,2040600
4626,2017-08-03,8:54:00,2040800
4627,2017-07-30,1:30:00,2042600
4628,2017-07-30,23:50:00,2044200
4629,2017-07-25,0:42:00,2045800
4630,2017-07-30,4:00:00,2040400
4631,2017-08-08,1:00:00,2039600
4632,2017-08-08,20:50:00,2037200
4633,2017-08-13,11:00:00,2046202
4634,2017-08-15,23:05:00,2042400
4635,2017-08-15,23:05:00,2042400
4636,2017-08-16,23:25:00,2040800
4637,2017-08-16,0:30:00,2039400
4638,2017-08-21,2:45:00,2044200
4639,2017-08-25,20:30:00,2039000
4640,2017-08-29,1:28:00,2035800
4641,2017-08-29,1:28:00,2035800
4642,2017-08-29,1:28:00,2035800
4643,2017-08-29,12:52:00,2035600
4644,2017-08-29,21:30:00,2041800
4645,2017-09-08,1:49:00,2037400
4646,2017-09-12,16:30:00,2040600
4647,2017-09-16,0:25:00,2038000
4648,2017-09-15,23:50:00,2038000
4649,2017-09-17,16:23:00,2039600
4650,2017-09-20,16:50:00,2037400
4651,2017-09-27,2:00:00,2036400
4652,2017-09-27,0:25:00,2046202
4653,2017-09-27,0:25:00,2046202
4654,2017-09-27,0:25:00,2046202
4655,2017-09-27,1:30:00,2039600
4656,2017-09-30,22:30:00,2037800
4657,2017-08-08,0:51:00,2038000
4658,2017-10-08,21:29:00,2034000
4659,2017-10-13,19:00:00,2040800
4660,2017-10-14,0:10:00,2033800
4661,2017-10-15,17:35:00,2048400
4662,2017-10-18,17:00:00,2046000
4663,2017-10-20,20:20:00,2036400
4664,2017-10-22,16:00:00,2039400
4665,2017-10-22,23:50:00,2036400
4666,2017-10-27,16:55:00,2041400
4667,2017-10-28,4:18:00,2036400
4668,2017-10-27,8:24:00,2042400
4669,2017-10-31,23:50:00,2045600
4670,2017-10-31,23:50:00,2045600
4671,2017-10-31,19:37:00,2033800
4672,2017-11-02,2:50:00,2040400
4673,2017-11-02,18:55:00,2046000
4674,2017-11-08,1:35:00,2048400
4675,2017-11-08,1:35:00,2048400
4676,2017-10-12,20:37:00,2043600
4677,2017-11-14,18:00:00,2037400
4678,2017-11-14,18:00:00,2037400
4679,2017-11-14,18:00:00,2037400
4680,2017-11-14,19:35:00,2042000
4681,2017-10-13,23:20:00,2035800
4682,2017-10-13,23:20:00,2035800
4683,2017-11-18,21:50:00,2042400
4684,2017-11-26,17:50:00,2042000
4685,2017-11-26,17:50:00,2042000
4686,2017-11-28,19:55:00,2038000
4687,2017-11-28,19:45:00,2038000
4688,2017-12-09,3:57:00,2042400
4689,2017-12-09,3:57:00,2042400
4690,2017-12-14,3:09:00,2038200
4691,2017-10-13,0:47:00,2040800
4692,2017-12-17,18:06:00,2040600
4693,2017-12-19,4:30:00,2043400
4694,2017-12-22,2:43:00,2041800
4695,2017-12-22,2:43:00,2041800
4696,2017-12-22,2:43:00,2041800
4697,2017-12-26,17:55:00,2037800
4698,2017-12-26,17:55:00,2037800
4699,2017-12-27,16:40:00,2033800
4700,2017-12-31,14:30:00,2042000
4701,2017-01-12,16:30:00,2024000
4702,2017-01-07,1:45:00,2038302
4703,2017-01-05,16:30:00,2036502
4704,2017-01-01,22:50:00,2037300
4705,2017-01-01,22:50:00,2037300
4706,2017-01-24,23:00:00,2038500
4707,2017-01-26,13:30:00,2035900
4708,2017-01-04,22:55:00,2036901
4709,2017-01-27,12:32:00,2036901
4710,2017-02-01,15:55:00,2024000
4711,2017-01-07,1:20:00,2036901
4712,2017-01-17,21:28:00,2036300
4713,2017-01-17,21:28:00,2036300
4714,2017-01-17,21:28:00,2036300
4715,2017-01-27,5:15:00,2038500
4716,2017-01-27,5:15:00,2038500
4717,2017-01-17,21:28:00,2036300
4718,2017-01-17,21:28:00,2036300
4719,2017-02-05,9:58:00,2037100
4720,2017-02-07,16:38:00,2037504
4721,2017-02-08,11:00:00,2039300
4722,2017-02-08,11:00:00,2039300
4723,2017-02-06,10:10:00,2037504
4724,2017-02-13,13:55:00,2038700
4725,2017-02-22,22:15:00,2016500
4726,2017-02-23,1:36:00,2039100
4727,2017-02-23,1:38:00,2039300
4728,2017-02-23,17:32:00,2036501
4729,2017-02-23,21:45:00,2039100
4730,2017-02-23,21:45:00,2039100
4731,2017-02-25,15:30:00,2036501
4732,2017-02-25,15:30:00,2036501
4733,2017-02-25,15:26:00,2036501
4734,2017-02-25,15:30:00,2036501
4735,2017-02-25,15:26:00,2036501
4736,2017-02-25,15:30:00,2036501
4737,2017-02-25,15:30:00,2036501
4738,2017-02-26,18:40:00,2037100
4739,2017-02-27,10:50:00,2037100
4740,2017-02-27,10:50:00,2037100
4741,2017-02-22,12:30:00,2038500
4742,2017-02-18,19:50:00,2038900
4743,2017-03-01,15:50:00,2039300
4744,2017-03-04,1:05:00,2039700
4745,2017-03-04,18:33:00,2037300
4746,2017-03-06,18:50:00,2037504
4747,2017-03-06,18:50:00,2037504
4748,2017-03-08,10:40:00,2037504
4749,2017-03-15,23:05:00,2035900
4750,2017-03-17,0:30:00,2037300
4751,2017-03-20,15:45:00,2039300
4752,2017-03-20,13:13:00,2037300
4753,2017-03-22,16:10:00,2039100
4754,2017-03-24,13:20:00,2039100
4755,2017-03-30,14:02:00,2036700
4756,2017-03-25,22:05:00,2023100
4757,2017-03-25,22:05:00,2023100
4758,2017-04-02,6:40:00,2006000
4759,2017-04-03,10:25:00,2036300
4760,2017-04-05,11:10:00,2036501
4761,2017-04-08,22:45:00,2006000
4762,2017-04-10,20:32:00,2037300
4763,2017-03-25,22:05:00,2023100
4764,2017-04-13,22:17:00,2037100
4765,2017-04-13,22:17:00,2037100
4766,2017-04-17,21:05:00,2024000
4767,2017-04-18,14:10:00,2006000
4768,2017-04-18,14:10:00,2006000
4769,2017-04-22,3:40:00,2038500
4770,2017-04-22,20:43:00,2036501
4771,2017-04-25,13:15:00,2038700
4772,2017-04-28,1:20:00,2039100
4773,2017-04-28,0:30:00,2037100
4774,2017-05-01,3:19:00,2038700
4775,2017-05-03,14:30:00,2038500
4776,2017-05-03,16:10:00,2036300
4777,2017-05-02,20:35:00,2039100
4778,2017-05-01,20:52:00,2039100
4779,2017-05-11,11:23:00,2036501
4780,2017-05-11,11:30:00,2036501
4781,2017-04-27,23:40:00,2016500
4782,2017-05-13,21:00:00,2039500
4783,2017-05-23,21:27:00,2036700
4784,2017-05-23,21:27:00,2036700
4785,2017-05-25,3:14:00,2036300
4786,2017-05-27,22:15:00,2039300
4787,2017-05-28,13:12:00,2037504
4788,2017-05-29,18:38:00,2039100
4789,2017-05-29,18:38:00,2039100
4790,2017-05-29,18:38:00,2039100
4791,2017-06-03,1:20:00,2037100
4792,2017-06-03,9:20:00,2036700
4793,2017-06-04,2:45:00,2036901
4794,2017-06-08,9:30:00,2037300
4795,2017-06-09,18:20:00,2038500
4796,2017-06-10,14:18:00,2035900
4797,2017-06-13,1:03:00,2038500
4798,2017-06-14,17:27:00,2006000
4799,2017-06-29,8:40:00,2024000
4800,2017-07-02,0:20:00,2036100
4801,2017-07-05,9:41:00,2037100
4802,2017-07-02,22:26:00,2039500
4803,2017-07-09,8:45:00,2037300
